t	real_E_t	imag_E_t
3.14491515077524e-13	436278.089958018	0
3.16444878525211e-13	404375.917819473	0
3.18398241972897e-13	374630.356420009	0
3.20351605420584e-13	346909.703964652	0
3.2230496886827e-13	321089.225319761	0
3.24258332315957e-13	297050.862320574	0
3.26211695763643e-13	274682.950472721	0
3.28165059211329e-13	253879.942340648	0
3.30118422659016e-13	234542.137872797	0
3.32071786106702e-13	216575.421872768	0
3.34025149554389e-13	199891.008787193	0
3.35978513002075e-13	184405.194945034	0
3.37931876449762e-13	170039.118349109	0
3.39885239897448e-13	156718.526089047	0
3.41838603345135e-13	144373.549415456	0
3.43791966792821e-13	132938.486487778	0
3.45745330240508e-13	122351.592783071	0
3.47698693688194e-13	112554.879129803	0
3.49652057135881e-13	103493.917309461	0
3.51605420583567e-13	95117.6531494602	0
3.53558784031254e-13	87378.2270132714	0
3.5551214747894e-13	80230.8015779321	0
3.57465510926627e-13	73633.3967749418	0
3.59418874374313e-13	67546.731758034	0
3.61372237822e-13	61934.0737502826	0
3.63325601269686e-13	56761.0936134129	0
3.65278964717373e-13	51995.7279739514	0
3.67232328165059e-13	47608.0477338864	0
3.69185691612746e-13	43570.1327877533	0
3.71139055060432e-13	39855.9527634167	0
3.73092418508119e-13	36441.2536002319	0
3.75045781955805e-13	33303.4497756462	0
3.76999145403492e-13	30421.5219895872	0
3.78952508851178e-13	27775.9201150966	0
3.80905872298865e-13	25348.4712235514	0
3.82859235746551e-13	23122.2924933884	0
3.84812599194238e-13	21081.7088124689	0
3.86765962641924e-13	19212.1748860078	0
3.88719326089611e-13	17500.2016643042	0
3.90672689537297e-13	15933.2869072877	0
3.92626052984984e-13	14499.8497060781	0
3.9457941643267e-13	13189.1687853106	0
3.96532779880356e-13	11991.3244138424	0
3.98486143328043e-13	10897.1437555975	0
4.00439506775729e-13	9898.14949667538	0
4.02392870223416e-13	8986.51158941287	0
4.04346233671102e-13	8155.0019588105	0
4.06299597118789e-13	7396.95202157407	0
4.08252960566475e-13	6706.21287296287	0
4.10206324014162e-13	6077.11800163462	0
4.12159687461848e-13	5504.44839771634	0
4.14113050909535e-13	4983.39992438478	0
4.16066414357221e-13	4509.552828285	0
4.18019777804908e-13	4078.84326913611	0
4.19973141252594e-13	3687.53675384701	0
4.21926504700281e-13	3332.20336537967	0
4.23879868147967e-13	3009.69468143684	0
4.25833231595654e-13	2717.12228280443	0
4.2778659504334e-13	2451.83775583371	0
4.29739958491027e-13	2211.41409809685	0
4.31693321938713e-13	1993.62844068258	0
4.336466853864e-13	1796.44600491052	0
4.35600048834086e-13	1618.00521542697	0
4.37553412281773e-13	1456.60389569852	0
4.39506775729459e-13	1310.68647583752	0
4.41460139177146e-13	1178.8321464746	0
4.43413502624832e-13	1059.74389603554	0
4.45366866072519e-13	952.238372281908	0
4.47320229520205e-13	855.236512337749	0
4.49273592967892e-13	767.754888647785	0
4.51226956415578e-13	688.897721397854	0
4.53180319863265e-13	617.849510877036	0
4.55133683310951e-13	553.868246075138	0
4.57087046758637e-13	496.279148491321	0
4.59040410206324e-13	444.468912682623	0
4.6099377365401e-13	397.880407507854	0
4.62947137101697e-13	356.007804326135	0
4.64900500549383e-13	318.392100593951	0
4.6685386399707e-13	284.6170093733	0
4.68807227444756e-13	254.305187220544	0
4.70760590892443e-13	227.114774774596	0
4.72713954340129e-13	202.736226108081	0
4.74667317787816e-13	180.889404550238	0
4.76620681235502e-13	161.320924239568	0
4.78574044683189e-13	143.801718121489	0
4.80527408130875e-13	128.124814475806	0
4.82480771578562e-13	114.103305344358	0
4.84434135026248e-13	101.568491434844	0
4.86387498473935e-13	90.3681892063255	0
4.88340861921621e-13	80.3651868990659	0
4.90294225369308e-13	71.435837259847	0
4.92247588816994e-13	63.4687756372877	0
4.94200952264681e-13	56.3637529834736	0
4.96154315712367e-13	50.0305741017245	0
4.98107679160054e-13	44.3881322288585	0
5.0006104260774e-13	39.3635317369784	0
5.02014406055427e-13	34.8912913876268	0
5.03967769503113e-13	30.9126211730102	0
5.059211329508e-13	27.3747663376949	0
5.07874496398486e-13	24.2304126923142	0
5.09827859846173e-13	21.4371478109873	0
5.11781223293859e-13	18.9569731487166	0
5.13734586741546e-13	16.7558625262987	0
5.15687950189232e-13	14.8033628104385	0
5.17641313636919e-13	13.0722329678649	0
5.19594677084605e-13	11.5381179962537	0
5.21548040532291e-13	10.1792545335372	0
5.23501403979978e-13	8.97620522244914	0
5.25454767427664e-13	7.91161916058142	0
5.27408130875351e-13	6.97001599935087	0
5.29361494323037e-13	6.1375914695665	0
5.31314857770724e-13	5.40204230810268	0
5.3326822121841e-13	4.75240874082081	0
5.35221584666097e-13	4.17893284253988	0
5.37174948113783e-13	3.67293124666068	0
5.3912831156147e-13	3.22668081605789	0
5.41081675009156e-13	2.83331601404923	0
5.43035038456843e-13	2.48673683055063	0
5.44988401904529e-13	2.1815262247852	0
5.46941765352216e-13	1.91287614292955	0
5.48895128799902e-13	1.6765212575906	0
5.50848492247589e-13	1.46867965669982	0
5.52801855695275e-13	1.28599978292526	0
5.54755219142962e-13	1.12551299162702	0
5.56708582590648e-13	0.98459115626584	0
5.58661946038335e-13	0.860908805523408	0
5.60615309486021e-13	0.752409326675151	0
5.62568672933708e-13	0.65727481540302	0
5.64522036381394e-13	0.573899193646512	0
5.66475399829081e-13	0.50086425463101	0
5.68428763276767e-13	0.436918328222783	0
5.70382126724454e-13	0.380957290549848	0
5.7233549017214e-13	0.332007669683721	0
5.74288853619827e-13	0.28921162436131	0
5.76242217067513e-13	0.251813595479601	0
5.781955805152e-13	0.219148450639361	0
5.80148943962886e-13	0.190630960549886	0
5.82102307410572e-13	0.165746462819997	0
5.84055670858259e-13	0.144042583720353	0
5.86009034305945e-13	0.125121902063148	0
5.87962397753632e-13	0.10863545154863	0
5.89915761201319e-13	0.0942769689023459	0
5.91869124649005e-13	0.0817778049898097	0
5.93822488096691e-13	0.0709024249534075	0
5.95775851544378e-13	0.0614444313667816	0
5.97729214992064e-13	0.0532230515332762	0
5.99682578439751e-13	0.0460800364474101	0
6.01635941887437e-13	0.0398769246647484	0
6.03589305335124e-13	0.034492629452041	0
6.0554266878281e-13	0.0298213121760235	0
6.07496032230497e-13	0.0257705089901075	0
6.09449395678183e-13	0.0222594815424223	0
6.1140275912587e-13	0.0192177657007502	0
6.13356122573556e-13	0.0165838952099327	0
6.15309486021243e-13	0.0143042798015738	0
6.17262849468929e-13	0.0123322195970234	0
6.19216212916616e-13	0.0106270397121739	0
6.21169576364302e-13	0.00915333081311143	0
6.23122939811989e-13	0.00788028300904746	0
6.25076303259675e-13	0.00678110192473575	0
6.27029666707362e-13	0.00583249708809361	0
6.28983030155048e-13	0.00501423391738435	0
6.30936393602735e-13	0.00430874161167304	0
6.32889757050421e-13	0.00370077015234401	0
6.34843120498108e-13	0.00317709042481198	0
6.36796483945794e-13	0.00272623217941111	0
6.38749847393481e-13	0.00233825517887428	0
6.40703210841167e-13	0.00200454943581907	0
6.42656574288854e-13	0.00171766093528901	0
6.4460993773654e-13	0.00147113967184895	0
6.46563301184227e-13	0.00125940721442219	0
6.48516664631913e-13	0.0010776413507127	0
6.504700280796e-13	0.000921675661783974	0
6.52423391527286e-13	0.000787912140719248	0
6.54376754974973e-13	0.000673245201313937	0
6.56330118422659e-13	0.000574995627058184	0
6.58283481870345e-13	0.000490853190458097	0
6.60236845318032e-13	0.000418826830868062	0
6.62190208765718e-13	0.000357201417991997	0
6.64143572213405e-13	0.000304500250303321	0
6.66096935661091e-13	0.000259452544821659	0
6.68050299108778e-13	0.000220965268733518	0
6.70003662556464e-13	0.000188098745816131	0
6.71957026004151e-13	0.000160045542901473	0
6.73910389451837e-13	0.000136112204924252	0
6.75863752899524e-13	0.000115703462514517	0
6.7781711634721e-13	9.8308584577702e-05	0
6.79770479794897e-13	8.34895906954113e-05	0
6.81723843242583e-13	7.08710752232923e-05	0
6.8367720669027e-13	6.01314273134456e-05	0
6.85630570137956e-13	5.09952593262436e-05	0
6.87583933585643e-13	4.32268807289411e-05	0
6.89537297033329e-13	3.66246760539148e-05	0
6.91490660481016e-13	3.10162642017061e-05	0
6.93444023928702e-13	2.62543326693602e-05	0
6.95397387376389e-13	2.22130544669976e-05	0
6.97350750824075e-13	1.87850078219774e-05	0
6.99304114271762e-13	1.58785294946041e-05	0
7.01257477719448e-13	1.34154418473735e-05	0
7.03210841167135e-13	1.13291019011044e-05	0
7.05164204614821e-13	9.56272763347409e-06	0
7.07117568062508e-13	8.06796286628902e-06	0
7.09070931510194e-13	6.80364736780454e-06	0
7.11024294957881e-13	5.73476337093137e-06	0
7.12977658405567e-13	4.8315336692257e-06	0
7.14931021853254e-13	4.06864988051602e-06	0
7.1688438530094e-13	3.42461243292737e-06	0
7.18837748748626e-13	2.88116639104807e-06	0
7.20791112196313e-13	2.42281945427449e-06	0
7.22744475643999e-13	2.03643037133931e-06	0
7.24697839091686e-13	1.71085766502795e-06	0
7.26651202539372e-13	1.43665998421449e-06	0
7.28604565987059e-13	1.20584062711292e-06	0
7.30557929434745e-13	1.01162983654412e-06	0
7.32511292882432e-13	8.48299378077613e-07	0
7.34464656330118e-13	7.11004695085333e-07	0
7.36418019777805e-13	5.95650608358032e-07	0
7.38371383225491e-13	4.98777106989855e-07	0
7.40324746673178e-13	4.17462274731144e-07	0
7.42278110120864e-13	3.49239823194087e-07	0
7.44231473568551e-13	2.92029069905336e-07	0
7.46184837016237e-13	2.44075513649291e-07	0
7.48138200463924e-13	2.03900429108195e-07	0
7.5009156391161e-13	1.70258133760306e-07	0
7.52044927359297e-13	1.42099777766236e-07	0
7.53998290806983e-13	1.18542676831e-07	0
7.5595165425467e-13	9.88443528067202e-08	0
7.57905017702356e-13	8.23805705705369e-08	0
7.59858381150043e-13	6.86267654646397e-08	0
7.61811744597729e-13	5.71423458937644e-08	0
7.63765108045416e-13	4.75574327531125e-08	0
7.65718471493102e-13	3.95616631090776e-08	0
7.67671834940789e-13	3.28947416105846e-08	0
7.69625198388475e-13	2.73384708735673e-08	0
7.71578561836162e-13	2.2710032759118e-08	0
7.73531925283848e-13	1.88563270897645e-08	0
7.75485288731535e-13	1.56492038031435e-08	0
7.77438652179221e-13	1.29814495861759e-08	0
7.79392015626908e-13	1.07634113147014e-08	0
7.81345379074594e-13	8.92015669871292e-09	0
7.8329874252228e-13	7.38908787670407e-09	0
7.85252105969967e-13	6.11793672003112e-09	0
7.87205469417653e-13	5.06308164623494e-09	0
7.8915883286534e-13	4.18813509488417e-09	0
7.91112196313026e-13	3.46275874315136e-09	0
7.93065559760713e-13	2.8616702462924e-09	0
7.95018923208399e-13	2.36381096393461e-09	0
7.96972286656086e-13	1.95164893283537e-09	0
7.98925650103772e-13	1.61059540357374e-09	0
8.00879013551459e-13	1.32851668563811e-09	0
8.02832376999145e-13	1.09532593879564e-09	0
8.04785740446832e-13	9.02641990240669e-10	0
8.06739103894518e-13	7.4350431626592e-10	0
8.08692467342205e-13	6.12135063034089e-10	0
8.10645830789891e-13	5.03740443455694e-10	0
8.12599194237578e-13	4.14345078610015e-10	0
8.14552557685264e-13	3.40653888510258e-10	0
8.16505921132951e-13	2.79937008747854e-10	0
8.18459284580637e-13	2.2993394241436e-10	0
8.20412648028324e-13	1.88773772487411e-10	0
8.2236601147601e-13	1.54908777006964e-10	0
8.24319374923697e-13	1.27059223431978e-10	0
8.26272738371383e-13	1.04167482707611e-10	0
8.2822610181907e-13	8.53599088909616e-11	0
8.30179465266756e-13	6.99151860455077e-11	0
8.32132828714443e-13	5.72380584175359e-11	0
8.34086192162129e-13	4.68375393076303e-11	0
8.36039555609816e-13	3.83088441514915e-11	0
8.37992919057502e-13	3.1318418845595e-11	0
8.39946282505189e-13	2.55915392639926e-11	0
8.41899645952875e-13	2.09020455508103e-11	0
8.43853009400562e-13	1.7063847943773e-11	0
8.45806372848248e-13	1.39239019434863e-11	0
8.47759736295934e-13	1.13564015690311e-11	0
8.49713099743621e-13	9.25798189209925e-12	0
8.51666463191307e-13	7.54375741089316e-12	0
8.53619826638994e-13	6.14405227748776e-12	0
8.5557319008668e-13	5.00170290513913e-12	0
8.57526553534367e-13	4.06983387284736e-12	0
8.59479916982053e-13	3.3100249975833e-12	0
8.6143328042974e-13	2.69080153211947e-12	0
8.63386643877426e-13	2.18639114660462e-12	0
8.65340007325113e-13	1.7757010643503e-12	0
8.67293370772799e-13	1.44147678027771e-12	0
8.69246734220486e-13	1.16961047239169e-12	0
8.71200097668172e-13	9.48572754600063e-13	0
8.73153461115859e-13	7.68946006627412e-13	0
8.75106824563545e-13	6.23041314842977e-13	0
8.77060188011232e-13	5.04584200715131e-13	0
8.79013551458918e-13	4.08456912981014e-13	0
8.80966914906605e-13	3.30487208351013e-13	0
8.82920278354291e-13	2.67275320854766e-13	0
8.84873641801978e-13	2.16052285916234e-13	0
8.86827005249664e-13	1.74563995180459e-13	0
8.88780368697351e-13	1.40976356204125e-13	0
8.90733732145037e-13	1.13797754028959e-13	0
8.92687095592724e-13	9.18156897766618e-14	0
8.9464045904041e-13	7.40450299202763e-14	0
8.96593822488097e-13	5.96857596560235e-14	0
8.98547185935783e-13	4.8088512083742e-14	0
9.0050054938347e-13	3.87264559833145e-14	0
9.02453912831156e-13	3.11723806555026e-14	0
9.04407276278843e-13	2.5080026335117e-14	0
9.06360639726529e-13	2.01688811403819e-14	0
9.08314003174216e-13	1.62118070464568e-14	0
9.10267366621902e-13	1.30249734512159e-14	0
9.12220730069589e-13	1.04596720626945e-14	0
9.14174093517275e-13	8.39566480957996e-15	0
9.16127456964962e-13	6.73578033070843e-15	0
9.18080820412648e-13	5.40152686571243e-15	0
9.20034183860334e-13	4.32953212781469e-15	0
9.21987547308021e-13	3.46865570255423e-15	0
9.23940910755707e-13	2.77764808969806e-15	0
9.25894274203394e-13	2.2232538452801e-15	0
9.27847637651081e-13	1.77867533549151e-15	0
9.29801001098767e-13	1.42232916264594e-15	0
9.31754364546454e-13	1.13684000433673e-15	0
9.3370772799414e-13	9.0822694373236e-16	0
9.35661091441827e-13	7.2524579068824e-16	0
9.37614454889513e-13	5.78857751271299e-16	0
9.39567818337199e-13	4.61800384904708e-16	0
9.41521181784886e-13	3.68241328845252e-16	0
9.43474545232572e-13	2.93498961395242e-16	0
9.45427908680259e-13	2.33817175267594e-16	0
9.47381272127945e-13	1.86183869205045e-16	0
9.49334635575632e-13	1.48184744070622e-16	0
9.51287999023318e-13	1.17885594650388e-16	0
9.53241362471005e-13	9.37375900444573e-17	0
9.55194725918691e-13	7.45010905742062e-17	0
9.57148089366378e-13	5.91844038787086e-17	0
9.59101452814064e-13	4.69945749858189e-17	0
9.61054816261751e-13	3.72978652810647e-17	0
9.63008179709437e-13	2.95880283939045e-17	0
9.64961543157124e-13	2.34608573441953e-17	0
9.6691490660481e-13	1.85937733086302e-17	0
9.68868270052497e-13	1.47294654486955e-17	0
9.70821633500183e-13	1.16627842406681e-17	0
9.7277499694787e-13	9.23024646713443e-18	0
9.74728360395556e-13	7.30163560554787e-18	0
9.76681723843243e-13	5.77328256556358e-18	0
9.78635087290929e-13	4.56269326724263e-18	0
9.80588450738616e-13	3.60425520802105e-18	0
9.82541814186302e-13	2.84580800514945e-18	0
9.84495177633989e-13	2.24590540248949e-18	0
9.86448541081675e-13	1.77163040085658e-18	0
9.88401904529362e-13	1.39685262885017e-18	0
9.90355267977048e-13	1.10083912375574e-18	0
9.92308631424734e-13	8.67147394625688e-19	0
9.94261994872421e-13	6.82743842939502e-19	0
9.96215358320107e-13	5.37302006208244e-19	0
9.98168721767794e-13	4.22644219133088e-19	0
1.00012208521548e-12	3.32297600458892e-19	0
1.00207544866317e-12	2.6114112963124e-19	0
1.00402881211085e-12	2.05125263881497e-19	0
1.00598217555854e-12	1.61049295067418e-19	0
1.00793553900623e-12	1.2638464263305e-19	0
1.00988890245391e-12	9.91346739252039e-20	0
1.0118422659016e-12	7.7723555832452e-20	0
1.01379562934929e-12	6.09081685890901e-20	0
1.01574899279697e-12	4.77083308321299e-20	0
1.01770235624466e-12	3.73515565056324e-20	0
1.01965571969235e-12	2.92293385561306e-20	0
1.02160908314003e-12	2.28625712537991e-20	0
1.02356244658772e-12	1.78742141761694e-20	0
1.0255158100354e-12	1.39676918155358e-20	0
1.02746917348309e-12	1.0909833731846e-20	0
1.02942253693078e-12	8.51740740167123e-21	0
1.03137590037846e-12	6.64649237336674e-21	0
1.03332926382615e-12	5.1841003757132e-21	0
1.03528262727384e-12	4.04156989661637e-21	0
1.03723599072152e-12	3.14936203188384e-21	0
1.03918935416921e-12	2.45296234720344e-21	0
1.0411427176169e-12	1.90965527765384e-21	0
1.04309608106458e-12	1.4859865349241e-21	0
1.04504944451227e-12	1.15576775000353e-21	0
1.04700280795996e-12	8.9850825367743e-22	0
1.04895617140764e-12	6.98183162251766e-22	0
1.05090953485533e-12	5.42266121132321e-22	0
1.05286289830302e-12	4.20970220040502e-22	0
1.0548162617507e-12	3.26652568767197e-22	0
1.05676962519839e-12	2.53347476216638e-22	0
1.05872298864607e-12	1.96400635158381e-22	0
1.06067635209376e-12	1.52182598277186e-22	0
1.06262971554145e-12	1.17864468628246e-22	0
1.06458307898913e-12	9.12423813751391e-23	0
1.06653644243682e-12	7.06002309463941e-23	0
1.06848980588451e-12	5.46023623817619e-23	0
1.07044316933219e-12	4.22097271966354e-23	0
1.07239653277988e-12	3.26144049157864e-23	0
1.07434989622757e-12	2.51884923300213e-23	0
1.07630325967525e-12	1.94442272910691e-23	0
1.07825662312294e-12	1.50028927922423e-23	0
1.08020998657063e-12	1.15705798509344e-23	0
1.08216335001831e-12	8.91930557118958e-24	0
1.084116713466e-12	6.87231033897883e-24	0
1.08607007691369e-12	5.29261476932701e-24	0
1.08802344036137e-12	4.07411803138966e-24	0
1.08997680380906e-12	3.13467651620208e-24	0
1.09193016725675e-12	2.41072490738386e-24	0
1.09388353070443e-12	1.85309797199436e-24	0
1.09583689415212e-12	1.4237866210355e-24	0
1.0977902575998e-12	1.09342055959658e-24	0
1.09974362104749e-12	8.39315734452762e-25	0
1.10169698449518e-12	6.43960598066948e-25	0
1.10365034794286e-12	4.93843141227522e-25	0
1.10560371139055e-12	3.78542424084579e-25	0
1.10755707483824e-12	2.90025305216799e-25	0
1.10951043828592e-12	2.22102285313846e-25	0
1.11146380173361e-12	1.70006670921561e-25	0
1.1134171651813e-12	1.30069269164161e-25	0
1.11537052862898e-12	9.94670500701092e-26	0
1.11732389207667e-12	7.60290523436903e-26	0
1.11927725552436e-12	5.80865680448572e-26	0
1.12123061897204e-12	4.43575610604537e-26	0
1.12318398241973e-12	3.38575401073744e-26	0
1.12513734586742e-12	2.58308647384106e-26	0
1.1270907093151e-12	1.96978256938722e-26	0
1.12904407276279e-12	1.50138971319752e-26	0
1.13099743621047e-12	1.14383763819375e-26	0
1.13295079965816e-12	8.71026024674079e-27	0
1.13490416310585e-12	6.62969700441102e-27	0
1.13685752655353e-12	5.0437323322441e-27	0
1.13881089000122e-12	3.8353604213276e-27	0
1.14076425344891e-12	2.91511797173909e-27	0
1.14271761689659e-12	2.21463362020201e-27	0
1.14467098034428e-12	1.68168032632315e-27	0
1.14662434379197e-12	1.27638237755206e-27	0
1.14857770723965e-12	9.68308973459097e-28	0
1.15053107068734e-12	7.34248240951617e-28	0
1.15248443413503e-12	5.56503210410543e-28	0
1.15443779758271e-12	4.21587994000282e-28	0
1.1563911610304e-12	3.19230660210557e-28	0
1.15834452447809e-12	2.41611031116883e-28	0
1.16029788792577e-12	1.82778337409726e-28	0
1.16225125137346e-12	1.38206505932017e-28	0
1.16420461482115e-12	1.044547162214e-28	0
1.16615797826883e-12	7.89084332983626e-29	0
1.16811134171652e-12	5.9581933022415e-29	0
1.1700647051642e-12	4.49677914733021e-29	0
1.17201806861189e-12	3.39222248788852e-29	0
1.17397143205958e-12	2.55777831164933e-29	0
1.17592479550726e-12	1.92769034979525e-29	0
1.17787815895495e-12	1.45213651806823e-29	0
1.17983152240264e-12	1.09338578180942e-29	0
1.18178488585032e-12	8.22877520216013e-30	0
1.18373824929801e-12	6.19003030784277e-30	0
1.1856916127457e-12	4.65421191640618e-30	0
1.18764497619338e-12	3.49780289797316e-30	0
1.18959833964107e-12	2.62748541407035e-30	0
1.19155170308876e-12	1.97279107964467e-30	0
1.19350506653644e-12	1.48053158996486e-30	0
1.19545842998413e-12	1.11058054747488e-30	0
1.19741179343182e-12	8.32680218139309e-31	0
1.1993651568795e-12	6.24025351356985e-31	0
1.20131852032719e-12	4.67435853460459e-31	0
1.20327188377487e-12	3.49975473008917e-31	0
1.20522524722256e-12	2.6190814142994e-31	0
1.20717861067025e-12	1.95909812670896e-31	0
1.20913197411793e-12	1.46473541118087e-31	0
1.21108533756562e-12	1.09460637712578e-31	0
1.21303870101331e-12	8.17621998783054e-32	0
1.21499206446099e-12	6.10439971090424e-32	0
1.21694542790868e-12	4.55542771137207e-32	0
1.21889879135637e-12	3.39790440679525e-32	0
1.22085215480405e-12	2.53331360323427e-32	0
1.22280551825174e-12	1.88782857193163e-32	0
1.22475888169943e-12	1.40615098520971e-32	0
1.22671224514711e-12	1.04688061312901e-32	0
1.2286656085948e-12	7.79037135394581e-33	0
1.23061897204249e-12	5.79448661927998e-33	0
1.23257233549017e-12	4.30791940333279e-33	0
1.23452569893786e-12	3.20122334848282e-33	0
1.23647906238555e-12	2.37771711143648e-33	0
1.23843242583323e-12	1.76522549691781e-33	0
1.24038578928092e-12	1.30989354329557e-33	0
1.2423391527286e-12	9.71555494488854e-34	0
1.24429251617629e-12	7.20269498751427e-34	0
1.24624587962398e-12	5.33725849472069e-34	0
1.24819924307166e-12	3.95309499906905e-34	0
1.25015260651935e-12	2.92652384127237e-34	0
1.25210596996704e-12	2.16552241229843e-34	0
1.25405933341472e-12	1.60165546657747e-34	0
1.25601269686241e-12	1.18405348109553e-34	0
1.2579660603101e-12	8.74922003296844e-35	0
1.25991942375778e-12	6.46194354583179e-35	0
1.26187278720547e-12	4.77037786841326e-35	0
1.26382615065316e-12	3.51996386025599e-35	0
1.26577951410084e-12	2.59608811380391e-35	0
1.26773287754853e-12	1.91379957622716e-35	0
1.26968624099622e-12	1.41016288663793e-35	0
1.2716396044439e-12	1.03857510469351e-35	0
1.27359296789159e-12	7.64543740064957e-36	0
1.27554633133927e-12	5.62551862036202e-36	0
1.27749969478696e-12	4.13731509236078e-36	0
1.27945305823465e-12	3.04137820550334e-36	0
1.28140642168233e-12	2.23469399829082e-36	0
1.28335978513002e-12	1.64119995685003e-36	0
1.28531314857771e-12	1.20476053386663e-36	0
1.28726651202539e-12	8.83966422758644e-37	0
1.28921987547308e-12	6.48285945427958e-37	0
1.29117323892077e-12	4.75218397104318e-37	0
1.29312660236845e-12	3.4818951168641e-37	0
1.29507996581614e-12	2.54996327647948e-37	0
1.29703332926383e-12	1.86658584478694e-37	0
1.29898669271151e-12	1.36570786742588e-37	0
1.3009400561592e-12	9.98765323666903e-38	0
1.30289341960689e-12	7.30070669448244e-38	0
1.30484678305457e-12	5.33411221245152e-38	0
1.30680014650226e-12	3.89542812271034e-38	0
1.30875350994995e-12	2.84343983985264e-38	0
1.31070687339763e-12	2.07457286930154e-38	0
1.31266023684532e-12	1.51289624531029e-38	0
1.314613600293e-12	1.10277115347058e-38	0
1.31656696374069e-12	8.03447401480049e-39	0
1.31852032718838e-12	5.85093542399688e-39	0
1.32047369063606e-12	4.25881681780685e-39	0
1.32242705408375e-12	3.09847800100804e-39	0
1.32438041753144e-12	2.25322040118869e-39	0
1.32633378097912e-12	1.63777687109496e-39	0
1.32828714442681e-12	1.18987569540297e-39	0
1.3302405078745e-12	8.64060704270036e-40	0
1.33219387132218e-12	6.27166304255087e-40	0
1.33414723476987e-12	4.55005849909143e-40	0
1.33610059821756e-12	3.29949173470636e-40	0
1.33805396166524e-12	2.39151390514499e-40	0
1.34000732511293e-12	1.73258510741419e-40	0
1.34196068856062e-12	1.25461953344893e-40	0
1.3439140520083e-12	9.08082515708493e-41	0
1.34586741545599e-12	6.5695312657239e-41	0
1.34782077890367e-12	4.75049926293601e-41	0
1.34977414235136e-12	3.43352273440245e-41	0
1.35172750579905e-12	2.48048383275524e-41	0
1.35368086924673e-12	1.79113646366979e-41	0
1.35563423269442e-12	1.29275656201117e-41	0
1.35758759614211e-12	9.32611202078202e-42	0
1.35954095958979e-12	6.72481444557637e-42	0
1.36149432303748e-12	4.84680764868511e-42	0
1.36344768648517e-12	3.49162074147947e-42	0
1.36540104993285e-12	2.51416714024366e-42	0
1.36735441338054e-12	1.80949350375285e-42	0
1.36930777682823e-12	1.30171440773284e-42	0
1.37126114027591e-12	9.35987817964344e-43	0
1.3732145037236e-12	6.72698535301179e-43	0
1.37516786717129e-12	4.8324410950119e-43	0
1.37712123061897e-12	3.46983207137957e-43	0
1.37907459406666e-12	2.49026833258042e-43	0
1.38102795751435e-12	1.78640380914647e-43	0
1.38298132096203e-12	1.28088142423454e-43	0
1.38493468440972e-12	9.1798169202746e-44	0
1.3868880478574e-12	6.57589565639901e-44	0
1.38884141130509e-12	4.70838110343501e-44	0
1.39079477475278e-12	3.36964464682232e-44	0
1.39274813820046e-12	2.41041821595703e-44	0
1.39470150164815e-12	1.72344131073276e-44	0
1.39665486509584e-12	1.23167576991051e-44	0
1.39860822854352e-12	8.79816491256354e-45	0
1.40056159199121e-12	6.28179268509356e-45	0
1.4025149554389e-12	4.48302232879991e-45	0
1.40446831888658e-12	3.19781993527946e-45	0
1.40642168233427e-12	2.27998983263942e-45	0
1.40837504578196e-12	1.62482882937499e-45	0
1.41032840922964e-12	1.15738572921006e-45	0
1.41228177267733e-12	8.24032671743454e-46	0
1.41423513612502e-12	5.86416984559468e-46	0
1.4161884995727e-12	4.17123301000976e-46	0
1.41814186302039e-12	2.96563816596603e-46	0
1.42009522646807e-12	2.1075004436497e-46	0
1.42204858991576e-12	1.49696962578635e-46	0
1.42400195336345e-12	1.06280625857503e-46	0
1.42595531681113e-12	7.54207799204065e-47	0
1.42790868025882e-12	5.34962988254268e-47	0
1.42986204370651e-12	3.79273285910301e-47	0
1.43181540715419e-12	2.68767389780293e-47	0
1.43376877060188e-12	1.90369203980557e-47	0
1.43572213404957e-12	1.34776016315875e-47	0
1.43767549749725e-12	9.53727571788246e-48	0
1.43962886094494e-12	6.74577515917788e-48	0
1.44158222439263e-12	4.76908635798194e-48	0
1.44353558784031e-12	3.3700342341423e-48	0
1.445488951288e-12	2.3802865342431e-48	0
1.44744231473569e-12	1.68042822680016e-48	0
1.44939567818337e-12	1.18578648801751e-48	0
1.45134904163106e-12	8.36351476065615e-49	0
1.45330240507875e-12	5.89612876257341e-49	0
1.45525576852643e-12	4.15471169028586e-49	0
1.45720913197412e-12	2.92624460346606e-49	0
1.4591624954218e-12	2.06004240738734e-49	0
1.46111585886949e-12	1.44956434049926e-49	0
1.46306922231718e-12	1.01951738046647e-49	0
1.46502258576486e-12	7.16716779617454e-50	0
1.46697594921255e-12	5.03612280306391e-50	0
1.46892931266024e-12	3.53704717419664e-50	0
1.47088267610792e-12	2.48302558052163e-50	0
1.47283603955561e-12	1.74227753361348e-50	0
1.4747894030033e-12	1.22193830839438e-50	0
1.47674276645098e-12	8.56597939451606e-51	0
1.47869612989867e-12	6.00206330179749e-51	0
1.48064949334636e-12	4.2035858233388e-51	0
1.48260285679404e-12	2.94262599406811e-51	0
1.48455622024173e-12	2.05895102532296e-51	0
1.48650958368942e-12	1.43996775496464e-51	0
1.4884629471371e-12	1.00659627472222e-51	0
1.49041631058479e-12	7.03321140403286e-52	0
1.49236967403247e-12	4.91188087487181e-52	0
1.49432303748016e-12	3.42876547422499e-52	0
1.49627640092785e-12	2.39234349815723e-52	0
