t_laura        	Et_real        	Et_imag        	Et_abs         
4.040000000000000e-12	5.167873392077881e-06	5.161428125595111e-06	7.303920569956302e-06
4.060000000000000e-12	8.625784666603629e-06	2.494334670418337e-07	8.629390370651614e-06
4.080000000000000e-12	1.057131584572928e-05	-1.950696938461673e-06	1.074978777724894e-05
4.100000000000000e-12	8.803570205712152e-06	-1.622171535701010e-06	8.951775737703736e-06
4.120000000000000e-12	5.282353907475192e-06	-7.010833363697688e-07	5.328675318346371e-06
4.140000000000000e-12	1.563460133903372e-06	-1.435213464244222e-06	2.122320729355733e-06
4.160000000000000e-12	3.291031961071732e-07	-2.998445043554527e-06	3.016451821744326e-06
4.180000000000000e-12	2.033083448458341e-06	-3.396836052089691e-06	3.958778027772148e-06
4.200000000000000e-12	3.829439603615009e-06	-2.972352966696564e-06	4.847627237769520e-06
4.220000000000000e-12	3.035617792001458e-06	-1.089050882437584e-06	3.225059255836067e-06
4.240000000000000e-12	-1.355984579075266e-07	1.093533321105756e-06	1.101908374664374e-06
4.260000000000000e-12	-1.258896069092466e-06	8.697995499850243e-07	1.530153773295551e-06
4.280000000000000e-12	-4.095579585427589e-07	-4.746831012711316e-07	6.269463837028583e-07
4.300000000000000e-12	-1.453235932997710e-08	3.167104658666981e-07	3.170437014942838e-07
4.320000000000000e-12	-9.866379207255330e-07	1.892923082803191e-06	2.134622257923575e-06
4.340000000000000e-12	-2.232477066946003e-06	1.183091760147632e-06	2.526590581667131e-06
4.360000000000000e-12	-2.388776599851824e-06	-7.767053351026414e-08	2.390038986245917e-06
4.380000000000000e-12	-1.174744468014760e-06	-5.137661303020687e-07	1.282177913464760e-06
4.400000000000000e-12	-4.235674933980805e-07	-5.627536240259668e-07	7.043444205911566e-07
4.420000000000000e-12	-1.903946053623515e-07	-1.925816021907814e-07	2.708094888541647e-07
4.440000000000000e-12	-1.849194502203846e-07	-3.718483865395182e-07	4.152907724015214e-07
4.460000000000000e-12	-2.703531778135609e-07	-5.130155719218824e-07	5.798929364876132e-07
4.480000000000000e-12	-1.130903873564248e-07	-1.683936244230174e-07	2.028443946939290e-07
4.500000000000000e-12	5.131004346805501e-07	-4.319761944693741e-07	6.707275815542492e-07
4.520000000000000e-12	5.709440564665476e-07	-5.661448400640507e-07	8.040504309716063e-07
4.540000000000000e-12	3.178434972153221e-08	-7.104977757730772e-08	7.783518343914636e-08
4.560000000000000e-12	-2.056602875964425e-07	2.381240271648367e-07	3.146413930293523e-07
4.580000000000000e-12	-3.182425567800858e-07	-4.327657004843057e-07	5.371819770446491e-07
4.600000000000000e-12	-3.804456926328329e-07	-1.040087736041712e-06	1.107484276957127e-06
4.620000000000000e-12	-3.829946079068660e-07	-6.162218711517011e-07	7.255441159374375e-07
4.640000000000000e-12	2.246549764113223e-08	1.603103483509461e-07	1.618768246929294e-07
4.660000000000000e-12	3.831480782456485e-07	4.356844814613674e-07	5.801925691092520e-07
4.680000000000000e-12	5.388601961028032e-08	1.988630421593689e-07	2.060344938264427e-07
4.700000000000000e-12	-3.853084333327823e-07	-1.639473646077821e-07	4.187377785192067e-07
4.720000000000000e-12	-3.910344815590748e-07	-4.405753557291736e-07	5.890794597030711e-07
4.740000000000000e-12	-8.342360677066669e-08	-5.109768577730076e-07	5.177420664251682e-07
4.760000000000000e-12	1.715995745000547e-07	-3.280747442014251e-07	3.702424229493838e-07
4.780000000000000e-12	2.098328575898716e-07	-9.197667183753011e-08	2.291059499154050e-07
4.800000000000000e-12	1.434732592812561e-07	3.471908162594949e-08	1.476143311394116e-07
4.820000000000000e-12	1.778330263763599e-07	8.131693895721027e-08	1.955429104609671e-07
4.840000000000000e-12	1.502547917316610e-07	8.393984706003236e-08	1.721115927611689e-07
4.860000000000000e-12	3.577649778863784e-08	1.032306833927541e-07	1.092544360095070e-07
4.880000000000000e-12	-5.152572541607077e-08	1.102650462377150e-07	1.217098221240083e-07
4.900000000000000e-12	-7.618668947797868e-08	8.019177781794674e-08	1.106125349280853e-07
4.920000000000000e-12	-8.206458769472660e-08	2.785132654908423e-08	8.666194634353187e-08
4.940000000000000e-12	-7.351702195849230e-08	-3.853028958831963e-09	7.361792139012781e-08
4.960000000000000e-12	-2.244516551952348e-08	-1.184307858733561e-08	2.537802131027187e-08
4.980000000000000e-12	1.183008558762539e-09	-6.589450348602930e-09	6.694801352303793e-09
5.000000000000000e-12	-6.106698601755402e-09	1.594081929726176e-09	6.311328307999903e-09
5.020000000000000e-12	-8.525813711560524e-09	1.901129556169671e-08	2.083551915308141e-08
5.040000000000000e-12	-1.321649327813162e-08	4.154903758732763e-08	4.360043828912804e-08
5.060000000000000e-12	-2.027343070919513e-08	4.211890675584643e-08	4.674413652029763e-08
5.080000000000000e-12	1.071075726624734e-08	2.517972070289447e-08	2.736308929730418e-08
5.100000000000000e-12	3.692204656490640e-08	1.496062642354523e-08	3.983789484305109e-08
5.120000000000000e-12	2.305125832382266e-08	1.242303520765052e-08	2.618572729717714e-08
5.140000000000000e-12	1.474491645174620e-08	1.462528629386677e-08	2.076804180337046e-08
5.160000000000000e-12	2.563100434242707e-08	1.608355325759256e-08	3.025936332759385e-08
5.180000000000000e-12	3.208821447445439e-08	1.471677071811173e-08	3.530207994620225e-08
5.200000000000000e-12	2.312743736897829e-08	8.730531357569895e-09	2.472044775163923e-08
5.220000000000000e-12	1.245315713522638e-08	2.558759660106759e-09	1.271331481686933e-08
5.240000000000000e-12	1.092879678704963e-08	-7.015111809637205e-10	1.095128837852622e-08
5.260000000000000e-12	5.225227708543499e-09	-2.124449161617460e-09	5.640592951669875e-09
5.280000000000000e-12	2.832567080840189e-09	-4.856938182724605e-09	5.622569232856782e-09
5.300000000000000e-12	4.435908734115413e-09	-9.950160076025243e-09	1.089417146165453e-08
5.320000000000000e-12	7.412921136487890e-09	-1.766465686837367e-08	1.915702226477722e-08
5.340000000000000e-12	7.667206169068102e-09	-1.186689822713608e-08	1.412831638845200e-08
5.360000000000000e-12	-5.257456739983958e-09	7.689768096395031e-10	5.313395967417269e-09
5.380000000000000e-12	-1.393959984954097e-08	4.438770674569080e-09	1.462925593004432e-08
5.400000000000000e-12	-1.639448396383208e-09	4.388172872722983e-09	4.684426560989653e-09
5.420000000000000e-12	8.283318778406526e-09	8.433151963620670e-09	1.182080462685266e-08
5.440000000000000e-12	5.693396054027124e-09	2.171425781930917e-09	6.093426667684277e-09
5.460000000000000e-12	1.855226843528699e-09	-7.959784760532151e-09	8.173129148309682e-09
5.480000000000000e-12	1.419058650977875e-09	-6.143962368626196e-09	6.305711779173702e-09
5.500000000000000e-12	-7.769787270504000e-10	1.850210656222172e-09	2.006732521958754e-09
5.520000000000000e-12	-1.129435493052488e-09	5.446259765871614e-09	5.562137176510361e-09
5.540000000000000e-12	1.799975109951982e-09	2.658562271929151e-09	3.210586200395768e-09
5.560000000000000e-12	3.549552358935856e-09	-4.611214152791145e-10	3.579379123319590e-09
5.580000000000000e-12	2.491415553558034e-09	-4.334131852279053e-10	2.528833416743832e-09
5.600000000000000e-12	1.020185510009142e-09	8.228797816513813e-10	1.310690508809474e-09
5.620000000000000e-12	5.678605150757026e-10	1.349922611844923e-09	1.464498761540023e-09
5.640000000000000e-12	6.884942105190413e-10	3.822812905007133e-10	7.875044526763824e-10
5.660000000000000e-12	9.634459548069845e-10	-2.884391784700499e-10	1.005696409216230e-09
5.680000000000000e-12	1.385572043628485e-09	-7.403197362398040e-11	1.387548421210401e-09
5.700000000000000e-12	8.674278250505704e-10	-8.274606607111821e-10	1.198800307264120e-09
5.720000000000000e-12	-2.035577833279066e-10	-1.683336564579470e-09	1.695599528427507e-09
5.740000000000000e-12	-3.275107434904792e-10	-1.057216707864639e-09	1.106783833677485e-09
5.760000000000000e-12	-1.124692967481547e-10	-5.121279034230250e-10	5.243322726816343e-10
5.780000000000000e-12	-3.340354230553018e-10	-2.786487426054637e-10	4.349997535761836e-10
5.800000000000000e-12	-4.029455849278119e-10	3.986154537066471e-10	5.667975161789019e-10
5.820000000000000e-12	-8.069074462303846e-11	3.629334722903886e-10	3.717952414657545e-10
5.840000000000000e-12	-9.744614765440593e-11	-2.336374093444720e-10	2.531446044020702e-10
5.860000000000000e-12	-1.911512303604854e-10	-1.874642660075790e-10	2.677342785264668e-10
5.880000000000000e-12	1.746010314014854e-13	6.878467049880988e-11	6.878489209957382e-11
5.900000000000000e-12	-3.071898318251434e-12	2.539408920676913e-10	2.539594716158713e-10
5.920000000000000e-12	-2.118696639026327e-10	2.881525922883717e-10	3.576599934640763e-10
5.940000000000000e-12	-4.830346682726054e-10	2.481654797287979e-10	5.430548739144603e-10
5.960000000000000e-12	-3.419742981317816e-10	2.247063676254206e-10	4.091935632853177e-10
5.980000000000000e-12	-1.135948944312563e-10	2.956417692638756e-11	1.173790466743660e-10
6.000000000000000e-12	-1.098447155855977e-10	-3.160647686129301e-11	1.143014913361339e-10
6.020000000000000e-12	-4.016299462051011e-11	1.488239858467376e-10	1.541481264894163e-10
6.040000000000000e-12	7.849583182663633e-11	7.994787343537161e-11	1.120413230955158e-10
6.060000000000000e-12	2.324165511260772e-11	-1.353107274594557e-10	1.372922703504480e-10
6.080000000000000e-12	-4.609495853090177e-11	1.320317690144615e-10	1.398468205968719e-10
6.100000000000000e-12	6.737222875542230e-11	3.785916355584157e-10	3.845395216648989e-10
6.120000000000000e-12	-2.573712560894720e-11	1.667197851768784e-10	1.686946543433882e-10
6.140000000000000e-12	-2.806071323821768e-10	-2.164319664692874e-11	2.814405633608029e-10
6.160000000000000e-12	-2.178362168091645e-10	-1.038918649049921e-10	2.413423645926394e-10
6.180000000000000e-12	-2.946566915810493e-11	-1.348863485489768e-10	1.380672035054340e-10
6.200000000000000e-12	5.774696610790499e-11	-4.213650591018008e-11	7.148564348864860e-11
6.220000000000000e-12	-4.043476429606643e-12	3.227139873386781e-11	3.252372792096671e-11
6.240000000000000e-12	-8.644896996906669e-11	2.067194435353839e-11	8.888618392117180e-11
6.260000000000000e-12	-1.934209727555195e-11	-4.795327816073587e-11	5.170719111862316e-11
6.280000000000000e-12	4.436117726811751e-11	-6.926706884295591e-11	8.225473162504477e-11
6.300000000000000e-12	2.366253700948617e-11	3.444942893795935e-11	4.179328668430869e-11
6.320000000000000e-12	-2.453713263901775e-12	7.675567664182186e-11	7.679488658449445e-11
6.340000000000000e-12	-2.580806705183130e-11	-9.468713305217966e-12	2.749023202172423e-11
6.360000000000000e-12	-8.951243284190339e-12	-2.961728152525166e-11	3.094039626893579e-11
6.380000000000000e-12	2.851213000039111e-11	1.764894315851086e-11	3.353247309357826e-11
6.400000000000000e-12	3.594445769140407e-11	2.809146186505711e-11	4.561945054957474e-11
6.420000000000000e-12	-8.748203213219696e-13	1.046315405765827e-11	1.049966206260414e-11
6.440000000000000e-12	-1.269044261353164e-11	3.464712757962654e-12	1.315490662158150e-11
6.460000000000000e-12	-2.012454927706658e-12	1.224894253863190e-11	1.241316108615195e-11
6.480000000000000e-12	-2.168437777652245e-12	7.857569627433276e-12	8.151289643087853e-12
6.500000000000000e-12	2.299026200245339e-12	-1.111287606942489e-11	1.134819527518851e-11
6.520000000000000e-12	5.994767071339865e-12	-1.336696010414187e-11	1.464967080399219e-11
6.540000000000000e-12	9.153149476846489e-12	-3.420615231181405e-12	9.771425377358483e-12
6.560000000000000e-12	8.165440576621187e-12	3.028113130612241e-12	8.708839701252859e-12
6.580000000000000e-12	-5.737999316176967e-12	4.446178280708969e-12	7.259003888709214e-12
6.600000000000000e-12	-1.331619252404565e-11	7.649752346970623e-13	1.333814718943936e-11
6.620000000000000e-12	-1.670052415408937e-12	-3.457167161407204e-12	3.839411393967253e-12
6.640000000000000e-12	6.087560954872390e-12	-3.223346242565747e-13	6.096088745194042e-12
6.660000000000000e-12	8.246411625938895e-13	8.582006881455702e-13	1.190185476376574e-12
6.680000000000000e-12	-1.356539504394294e-12	-3.853048220255417e-12	4.084872092807283e-12
6.700000000000000e-12	1.291507890517695e-13	3.826590518765553e-14	1.347004298899054e-13
6.720000000000000e-12	-5.492521776683147e-12	2.767307416182114e-12	6.150267132653274e-12
6.740000000000000e-12	-7.464316992555488e-12	-1.203541138870711e-12	7.560723473207231e-12
6.760000000000000e-12	-1.475972422936717e-12	-3.759096057193877e-13	1.523089828257608e-12
6.780000000000000e-12	9.450548115732833e-13	1.193039209820410e-12	1.521995779575858e-12
6.800000000000000e-12	-1.261268045981075e-12	-7.790845093357550e-13	1.482487691854423e-12
6.820000000000000e-12	-3.672728372553753e-13	-1.380285443096480e-12	1.428312725354521e-12
6.840000000000000e-12	1.928769799807274e-12	-6.394629373794162e-13	2.032010282683260e-12
6.860000000000000e-12	6.355739739113746e-13	-1.062937226433276e-12	1.238462685611142e-12
6.880000000000000e-12	-8.935523092030569e-13	-1.084397971422063e-12	1.405117322399237e-12
6.900000000000000e-12	2.055508857252457e-13	7.972295032348499e-13	8.233019175554728e-13
6.920000000000000e-12	9.234586706186206e-13	7.135409851297126e-14	9.262112738005886e-13
6.940000000000000e-12	6.636926412246308e-13	-8.621795197693211e-13	1.088044781397063e-12
6.960000000000000e-12	-1.795901107943752e-12	4.345491462025208e-13	1.847726643737903e-12
6.980000000000000e-12	-1.816579107396124e-12	2.067949907002584e-13	1.828311740816325e-12
7.000000000000000e-12	3.809689626415177e-13	2.686629425164086e-13	4.661728511804706e-13
7.020000000000000e-12	1.951045359660871e-13	2.943736419511225e-13	3.531594838456273e-13
7.040000000000000e-12	-2.788567255375593e-13	1.565979816620496e-13	3.198187005760565e-13
7.060000000000000e-12	-3.422539854525617e-13	2.758918318280704e-13	4.396067486147256e-13
7.080000000000000e-12	-8.767287512077825e-14	1.493033052061419e-13	1.731415893926758e-13
7.100000000000000e-12	2.693302049423751e-13	-4.548130479116577e-14	2.731433842870969e-13
7.120000000000000e-12	1.506164409200245e-13	-3.831462962567181e-13	4.116872558273525e-13
7.140000000000000e-12	-2.507452800027746e-13	-2.938248771241859e-13	3.862722535475630e-13
7.160000000000000e-12	-8.145993524517560e-14	1.814234481496577e-13	1.988722921592139e-13
7.180000000000000e-12	4.131499869980752e-13	3.940545459662057e-13	5.709394862445075e-13
7.200000000000000e-12	2.513074944562045e-13	2.293567070842203e-13	3.402351478821260e-13
7.220000000000000e-12	5.211625373637891e-14	8.506202300446300e-14	9.975796540189872e-14
7.240000000000000e-12	9.898022823958601e-14	6.987787511276861e-14	1.211610622792497e-13
7.260000000000000e-12	8.414696367788279e-14	2.323678528597862e-13	2.471346405077082e-13
7.280000000000000e-12	5.678374412990989e-14	1.776743949191312e-13	1.865277035919611e-13
7.300000000000000e-12	-4.345935859057208e-14	-1.232074254805581e-13	1.306475623295406e-13
7.320000000000000e-12	-1.565939668042761e-13	-2.893057644416201e-13	3.289673171891836e-13
7.340000000000001e-12	-1.797858851378973e-13	-9.471512526819400e-14	2.032090535615648e-13
7.359999999999999e-12	-3.416274213832317e-14	9.521234315029418e-14	1.011557375465126e-13
7.380000000000000e-12	1.294621689766891e-14	1.129350144268251e-13	1.136746322428565e-13
7.400000000000000e-12	6.847378182498391e-15	1.086101220484945e-13	1.088257561396337e-13
7.420000000000000e-12	6.424211941773199e-14	1.407693322221690e-16	6.424227364661864e-14
7.440000000000001e-12	3.117259839356400e-15	-3.701237093064959e-14	3.714341005904088e-14
7.459999999999999e-12	-3.853846144422584e-14	5.282083479102630e-15	3.889875854533523e-14
7.480000000000000e-12	-1.085687384485519e-15	-2.705165447224858e-14	2.707343212048960e-14
7.500000000000000e-12	2.659737608515713e-14	-4.372488443306133e-14	5.117895986926520e-14
7.520000000000000e-12	5.321050231036115e-14	1.953157252585122e-14	5.668191847012181e-14
7.540000000000001e-12	4.688060847676302e-14	1.562504227688663e-14	4.941592250789252e-14
7.559999999999999e-12	-4.727635858039903e-15	9.698785927404370e-15	1.078967048949326e-14
7.580000000000000e-12	6.530448721472959e-15	2.642759711676767e-14	2.722250263789086e-14
7.600000000000000e-12	1.919056537138189e-14	-2.843419480839242e-14	3.430424512614863e-14
7.620000000000000e-12	-2.301808827967390e-14	-2.928474509140272e-14	3.724820375695043e-14
7.640000000000001e-12	-1.703941202667330e-14	8.926362553220354e-15	1.923594319616985e-14
7.659999999999999e-12	1.840425302916115e-14	7.194480467248101e-16	1.841830977732005e-14
7.680000000000000e-12	-8.569723312536017e-16	-1.011655554682009e-15	1.325838805380652e-15
7.700000000000000e-12	-2.459821072311781e-14	1.248458946839760e-15	2.462987252343893e-14
7.720000000000000e-12	4.158376231350697e-15	-1.712143267341744e-14	1.761918129970370e-14
7.740000000000001e-12	3.348825426005066e-14	-2.064573861578394e-14	3.934094173220912e-14
7.759999999999999e-12	3.343476744494047e-14	1.420027845122402e-14	3.632535728922082e-14
7.780000000000000e-12	-4.040721207418216e-16	2.642523933075187e-14	2.642832851253133e-14
7.800000000000000e-12	-1.089343670051251e-14	6.426131139455124e-15	1.264761339421583e-14
7.820000000000000e-12	9.367983698483337e-15	-6.835298352525888e-15	1.159656941267945e-14
7.840000000000001e-12	2.554936269684340e-14	2.260798298600493e-14	3.411584425029434e-14
7.859999999999999e-12	3.666145598868719e-14	3.621324525231908e-14	5.153117005187305e-14
7.880000000000000e-12	3.705842459778879e-14	2.840113234134402e-15	3.716709669657697e-14
7.900000000000000e-12	1.414666698623080e-14	-1.074963584681010e-14	1.776746627007737e-14
7.920000000000000e-12	-1.500925969866877e-14	3.153641781226538e-14	3.492597207139484e-14
7.940000000000000e-12	-5.147944556308138e-15	8.410805241282560e-14	8.426544851736944e-14
7.959999999999999e-12	2.046962798172833e-14	1.130901662152430e-13	1.149277658544777e-13
7.980000000000000e-12	3.762189624023182e-14	8.578441520283622e-14	9.367162306912038e-14
