-424,85  1,085364E-7  0  -9,271002E-5  -0,0003161348
-424,1175  1,030847E-7  0  -9,098973E-5  -0,0003079051
-423,385  9,835547E-8  0  -9,048328E-5  -0,0003002803
-422,6525  9,475567E-8  0  -9,138762E-5  -0,0002939455
-421,92  9,192033E-8  0  -9,29396E-5  -0,0002885872
-421,1875  8,897616E-8  0  -9,372066E-5  -0,000283183
-420,455  8,508859E-8  0  -9,234965E-5  -0,000276695
-419,7225  8,000497E-8  0  -8,816167E-5  -0,000268761
-418,99  7,422929E-8  0  -8,148147E-5  -0,0002599809
-418,2575  6,869755E-8  0  -7,333884E-5  -0,0002516326
-417,525  6,421779E-8  0  -6,480017E-5  -0,0002449872
-416,7925  6,107229E-8  0  -5,631247E-5  -0,0002406267
-416,06  5,897505E-8  0  -4,744549E-5  -0,0002381679
-415,3275  5,734222E-8  0  -3,718109E-5  -0,0002365582
-414,595  5,572213E-8  0  -2,457693E-5  -0,0002347724
-413,8625  5,414865E-8  0  -9,412427E-6  -0,0002325082
-413,13  5,317529E-8  0  7,564088E-6  -0,0002304736
-412,3975  5,356863E-8  0  2,49343E-5  -0,000230102
-411,665  5,592827E-8  0  4,128372E-5  -0,0002328603
-410,9325  6,050688E-8  0  5,586223E-5  -0,0002395544
-410,2  6,725734E-8  0  6,88538E-5  -0,000250033
-409,4675  7,59888E-8  0  8,110816E-5  -0,0002634583
-408,735  8,656955E-8  0  9,350126E-5  -0,000278975
-408,0025  9,914104E-8  0  0,0001063059  -0,0002963783
-407,27  1,142432E-7  0  0,0001189441  -0,0003163787
-406,5375  1,32774E-7  0  0,0001302651  -0,0003403013
-405,805  1,558184E-7  0  0,0001391855  -0,0003693857
-405,0725  1,844044E-7  0  0,0001453142  -0,0004040893
-404,34  2,192152E-7  0  0,0001491962  -0,0004437969
-403,6075  2,603802E-7  0  0,0001520343  -0,0004870994
-402,875  3,07572E-7  0  0,0001550499  -0,0005324768
-402,1425  3,604578E-7  0  0,000158855  -0,0005789844
-401,41  4,191876E-7  0  0,0001631974  -0,0006265414
-400,6775  4,84476E-7  0  0,0001672195  -0,0006756579
-399,945  5,571131E-7  0  0,000170071  -0,0007267661
-399,2125  6,37125E-7  0  0,0001715107  -0,000779557
-398,48  7,23056E-7  0  0,0001721403  -0,0008327207
-397,7475  8,118801E-7  0  0,0001731342  -0,0008842537
-397,015  8,997766E-7  0  0,0001756219  -0,0009321661
-396,2825  9,834176E-7  0  0,0001800855  -0,0009751855
-395,55  1,060933E-6  0  0,0001861221  -0,001013061
-394,8175  1,131874E-6  0  0,0001927081  -0,001046297
-394,085  1,196207E-6  0  0,0001988091  -0,001075492
-393,3525  1,253081E-6  0  0,0002039774  -0,00110067
-392,62  1,300189E-6  0  0,0002085923  -0,001121017
-391,8875  1,334246E-6  0  0,0002136075  -0,001135173
-391,155  1,352378E-6  0  0,000219961  -0,001141926
-390,4225  1,353618E-6  0  0,0002279977  -0,001140892
-389,69  1,33952E-6  0  0,0002372472  -0,001132799
-388,9575  1,313453E-6  0  0,000246689  -0,001119195
-388,225  1,279067E-6  0  0,0002553505  -0,001101755
-387,4925  1,238935E-6  0  0,0002628918  -0,001081584
-386,76  1,19411E-6  0  0,0002698376  -0,001058913
-386,0275  1,14474E-6  0  0,0002773257  -0,001033359
-385,295  1,091255E-6  0  0,0002865216  -0,00100457
-384,5625  1,035325E-6  0  0,0002980421  -0,0009728803
-383,83  9,799438E-7  0  0,0003117211  -0,0009395604
-383,0975  9,285825E-7  0  0,0003268492  -0,0009065054
-382,365  8,84024E-7  0  0,0003427367  -0,0008755316
-381,6325  8,476232E-7  0  0,0003592665  -0,0008476738
-380,9  8,193489E-7  0  0,0003771051  -0,0008228856
-380,1675  7,984495E-7  0  0,0003974462  -0,0008003037
-379,435  7,843109E-7  0  0,0004214321  -0,0007789133
-378,7025  7,770206E-7  0  0,0004495855  -0,0007582173
-377,97  7,773186E-7  0  0,0004815761  -0,0007385141
-377,2375  7,860146E-7  0  0,0005164485  -0,0007206216
-376,505  8,033205E-7  0  0,0005531695  -0,000705212
-375,7725  8,285574E-7  0  0,0005911662  -0,000692156
-375,04  8,603481E-7  0  0,0006305396  -0,0006802705
-374,3075  8,970855E-7  0  0,0006718274  -0,0006676327
-373,575  9,373741E-7  0  0,000715463  -0,0006522935
-372,8425  9,801796E-7  0  0,0007612505  -0,0006329907
-372,11  1,024592E-6  0  0,0008081735  -0,0006094653
-371,3775  1,06941E-6  0  0,0008546552  -0,0005822153
-370,645  1,112975E-6  0  0,0008991308  -0,0005518499
-369,9125  1,153521E-6  0  0,0009406076  -0,0005184384
-369,18  1,18985E-6  0  0,0009789019  -0,0004812493
-368,4475  1,221824E-6  0  0,001014429  -0,0004390419
-367,715  1,250327E-6  0  0,001047686  -0,000390745
-366,9825  1,27665E-6  0  0,001078734  -0,0003361293
-366,25  1,301678E-6  0  0,001107005  -0,0002760782
-365,5175  1,325412E-6  0  0,001131522  -0,000212296
-364,785  1,347301E-6  0  0,001151436  -0,0001466174
-364,0525  1,367243E-6  0  0,00116653  -8,031601E-5
-363,32  1,386515E-6  0  0,001177423  -1,380382E-5
-362,5875  1,407825E-6  0  0,001185329  5,311395E-5
-361,855  1,434286E-6  0  0,00119153  0,0001205932
-361,1225  1,467834E-6  0  0,001196849  0,0001881094
-360,39  1,508078E-6  0  0,001201438  0,0002542116
-359,6575  1,552359E-6  0  0,001204979  0,0003168353
-358,925  1,59717E-6  0  0,001207182  0,0003740061
-358,1925  1,640151E-6  0  0,001208271  0,0004245385
-357,46  1,681395E-6  0  0,001209156  0,0004683357
-356,7275  1,723161E-6  0  0,001211197  0,0005061258
-355,995  1,768172E-6  0  0,001215676  0,0005387983
-355,2625  1,817613E-6  0  0,001223284  0,0005667347
-354,53  1,870091E-6  0  0,001233916  0,0005895281
-353,7975  1,92224E-6  0  0,001246875  0,0006062526
-353,065  1,970694E-6  0  0,001261383  0,0006161223
-352,3325  2,014236E-6  0  0,001277065  0,0006191453
-351,6  2,054765E-6  0  0,001294156  0,0006163813
-350,8675  2,096408E-6  0  0,001313295  0,0006096415
-350,135  2,143306E-6  0  0,001335047  0,0006007944
-349,4025  2,197409E-6  0  0,001359428  0,0005910707
-348,67  2,257522E-6  0  0,001385727  0,0005807616
-347,9375  2,320108E-6  0  0,001412732  0,0005694716
-347,205  2,381358E-6  0  0,001439226  0,0005567653
-346,4725  2,439334E-6  0  0,001464475  0,0005428153
-345,74  2,494893E-6  0  0,001488425  0,0005286618
-345,0075  2,550818E-6  0  0,001511504  0,0005159217
-344,275  2,609742E-6  0  0,001534143  0,0005061113
-343,5425  2,672089E-6  0  0,001556315  0,0004999736
-342,81  2,735243E-6  0  0,00157735  0,0004972013
-342,0775  2,794403E-6  0  0,001596144  0,0004967155
-341,345  2,844705E-6  0  0,001611633  0,0004973367
-340,6125  2,883442E-6  0  0,001623263  0,0004984556
-339,88  2,911071E-6  0  0,001631183  0,0005003133
-339,1475  2,930399E-6  0  0,001636049  0,0005037296
-338,415  2,944458E-6  0  0,001638574  0,0005094438
-337,6825  2,954367E-6  0  0,001639086  0,0005174603
-336,95  2,958444E-6  0  0,001637357  0,0005267881
-336,2175  2,953119E-6  0  0,001632821  0,0005357383
-335,485  2,935167E-6  0  0,001625035  0,0005426118
-334,7525  2,90399E-6  0  0,001614141  0,0005463877
-334,02  2,862546E-6  0  0,001601036  0,000547019
-333,2875  2,816343E-6  0  0,001587176  0,0005451742
-332,555  2,771145E-6  0  0,001574112  0,0005415854
-331,8225  2,730806E-6  0  0,001563037  0,0005363956
-331,09  2,696501E-6  0  0,001554597  0,0005288946
-330,3575  2,667744E-6  0  0,001549071  0,0005178058
-329,625  2,644574E-6  0  0,001546805  0,0005019634
-328,8925  2,6296E-6  0  0,001548628  0,000480989
-328,16  2,628693E-6  0  0,001556001  0,0004555806
-327,4275  2,64994E-6  0  0,001570795  0,0004272493
-326,695  2,701571E-6  0  0,001594814  0,0003976661
-325,9625  2,790107E-6  0  0,001629318  0,0003680068
-325,23  2,919674E-6  0  0,001674804  0,0003386803
-324,4975  3,092712E-6  0  0,001731144  0,0003095996
-323,765  3,311554E-6  0  0,001797967  0,0002808332
-323,0325  3,579914E-6  0  0,001875041  0,0002532463
-322,3  3,903341E-6  0  0,001962401  0,0002287436
-321,5675  4,288246E-6  0  0,002060137  0,0002099563
-320,835  4,739845E-6  0  0,002167955  0,0001995352
-320,1025  5,25991E-6  0  0,002284761  0,0001994425
-319,37  5,845285E-6  0  0,00240851  0,0002106309
-318,6375  6,487867E-6  0  0,002536425  0,0002332711
-317,905  7,176195E-6  0  0,002665466  0,0002673668
-317,1725  7,897938E-6  0  0,002792801  0,0003133678
-316,44  8,641977E-6  0  0,002916042  0,0003723939
-315,7075  9,398801E-6  0  0,003033144  0,000445911
-314,975  1,015895E-5  0  0,003142085  0,0005350221
-314,2425  1,091049E-5  0  0,003240554  0,0006397659
-313,51  1,16374E-5  0  0,003325898  0,0007588139
-312,7775  1,23204E-5  0  0,003395406  0,0008897304
-312,045  1,294075E-5  0  0,003446824  0,001029638
-311,3125  1,348516E-5  0  0,003478852  0,001175901
-310,58  1,394923E-5  0  0,003491385  0,001326447
-309,8475  1,433709E-5  0  0,003485401  0,001479552
-309,115  1,465715E-5  0  0,003462597  0,00163327
-308,3825  1,491642E-5  0  0,003425006  0,00178487
-307,65  1,511686E-5  0  0,003374814  0,001930671
-306,9175  1,525604E-5  0  0,003314492  0,002066443
-306,185  1,533183E-5  0  0,003247102  0,002188186
-305,4525  1,534813E-5  0  0,003176585  0,00229291
-304,72  1,531808E-5  0  0,003107779  0,00237903
-303,9875  1,526256E-5  0  0,003046097  0,002446192
-303,255  1,52054E-5  0  0,00299697  0,002494708
-302,5225  1,516846E-5  0  0,002965295  0,002524974
-301,79  1,517019E-5  0  0,002955102  0,002537236
-301,0575  1,522873E-5  0  0,002969554  0,002531892
-300,325  1,536792E-5  0  0,003011168  0,002510135
-299,5925  1,562245E-5  0  0,003082043  0,002474563
-298,86  1,603892E-5  0  0,00318388  0,002429367
-298,1275  1,667142E-5  0  0,003317719  0,00237995
-297,395  1,75735E-5  0  0,00348349  0,002332122
-296,6625  1,878956E-5  0  0,003679618  0,002291281
-295,93  2,034904E-5  0  0,003902891  0,002261965
-295,1975  2,226483E-5  0  0,004148687  0,002247937
-294,465  2,453541E-5  0  0,004411457  0,002252656
-293,7325  2,714868E-5  0  0,004685237  0,002279744
-293  3,008435E-5  0  0,00496398  0,002333079
-292,2675  3,331317E-5  0  0,0052416  0,002416361
-291,535  3,679295E-5  0  0,005511836  0,002532313
-290,8025  4,046401E-5  0  0,00576813  0,002681917
-290,07  4,424761E-5  0  0,006003724  0,002864071
-289,3375  4,805036E-5  0  0,006212051  0,003075838
-288,605  5,177455E-5  0  0,006387314  0,003313121
-287,8725  5,533093E-5  0  0,006525037  0,00357139
-287,14  5,864796E-5  0  0,006622365  0,003846069
-286,4075  6,1673E-5  0  0,006678033  0,004132417
-285,675  6,436523E-5  0  0,006692086  0,004425066
-284,9425  6,668523E-5  0  0,006665555  0,004717586
-284,21  6,858839E-5  0  0,00660029  0,005002456
-283,4775  7,002717E-5  0  0,006499036  0,005271594
-282,745  7,096173E-5  0  0,006365646  0,005517271
-282,0125  7,137257E-5  0  0,006205249  0,005733014
-281,28  7,126736E-5  0  0,006024171  0,005914112
-280,5475  7,067751E-5  0  0,005829543  0,006057553
-279,815  6,96468E-5  0  0,005628701  0,006161536
-279,0825  6,821964E-5  0  0,005428598  0,006224947
-278,35  6,643671E-5  0  0,005235419  0,006247167
-277,6175  6,434062E-5  0  0,005054505  0,006228371
-276,885  6,19877E-5  0  0,004890485  0,006170158
-276,1525  5,945753E-5  0  0,004747441  0,006076128
-275,42  5,685328E-5  0  0,004628896  0,005952025
-274,6875  5,429115E-5  0  0,004537581  0,0058053
-273,955  5,188364E-5  0  0,004475058  0,005644244
-273,2225  4,972473E-5  0  0,0044414  0,005477107
-272,49  4,788308E-5  0  0,004435132  0,005311561
-271,7575  4,640454E-5  0  0,004453493  0,005154701
-271,025  4,53207E-5  0  0,004492918  0,005013421
-270,2925  4,465741E-5  0  0,00454956  0,004894784
-269,56  4,443882E-5  0  0,004619622  0,004806029
-268,8275  4,468569E-5  0  0,004699434  0,004754053
-268,095  4,541014E-5  0  0,004785341  0,004744539
-267,3625  4,661114E-5  0  0,00487359  0,004781136
-266,63  4,827416E-5  0  0,004960385  0,004865053
-265,8975  5,037625E-5  0  0,005042186  0,004995259
-265,165  5,289481E-5  0  0,005116156  0,005169116
-264,4325  5,581577E-5  0  0,005180573  0,005383069
-263,7  5,913616E-5  0  0,005235014  0,005633008
-262,9675  6,285804E-5  0  0,005280238  0,005914146
-262,235  6,697485E-5  0  0,00531785  0,006220556
-261,5025  7,145564E-5  0  0,005349932  0,006544759
-260,77  7,623464E-5  0  0,005378813  0,006877719
-260,0375  8,121178E-5  0  0,005407061  0,007209401
-259,305  8,626451E-5  0  0,005437616  0,00752973
-258,5725  9,126509E-5  0  0,005473893  0,007829533
-257,84  9,609473E-5  0  0,005519684  0,0081011
-257,1075  0,0001006484  6,443894  0,005578824  0,008338172
-256,375  0,0001048306  6,448456  0,005654678  0,008535527
-255,6425  0,000108549  6,448965  0,005749671  0,008688513
-254,91  0,0001117142  6,445315  0,005865023  0,008792936
-254,1775  0,0001142507  6,437475  0,006000766  0,008845421
-253,445  0,0001161147  6,425488  0,006155976  0,00884413
-252,7125  0,0001173104  6,409487  0,006329036  0,008789407
-251,98  0,0001178935  6,389708  0,00651777  0,008684015
-251,2475  0,0001179585  6,3665  0,006719385  0,008532781
-250,515  0,0001176146  6,340325  0,00693028  0,008341813
-249,7825  0,000116961  6,311741  0,007145915  0,00811769
-249,05  0,0001160719  6,281384  0,007360878  0,00786698
-248,3175  0,0001149965  6,249946  0,007569216  0,00759628
-247,585  0,0001137686  6,218169  0,00776495  0,007312602
-246,8525  0,0001124174  6,186845  0,00794257  0,007023742
-246,12  0,0001109716  6,156805  0,008097367  0,006738264
-245,3875  0,0001094545  6,128887  0,008225503  0,00646495
-244,655  0,0001078748  6,103874  0,008323895  0,006211889
-243,9225  0,0001062208  6,082434  0,008390088  0,005985588
-243,19  0,0001044642  6,065068  0,008422241  0,00579051
-242,4575  0,0001025728  6,052105  0,008419323  0,005629189
-241,725  0,0001005284  6,043726  0,008381402  0,005502776
-240,9925  9,834029E-5  0  0,0083099  0,005411641
-240,26  9,604799E-5  0  0,008207622  0,005355644
-239,5275  9,371328E-5  0  0,008078527  0,005333918
-238,795  9,140381E-5  0  0,007927298  0,00534432
-238,0625  8,917632E-5  0  0,007758896  0,005382923
-237,33  8,706614E-5  0  0,007578254  0,005443915
-236,5975  8,508595E-5  0  0,007390184  0,005520066
-235,865  8,323209E-5  0  0,007199434  0,005603591
-235,1325  8,149288E-5  0  0,00701075  0,005687025
-234,4  7,985293E-5  0  0,006828797  0,00576372
-233,6675  7,829069E-5  0  0,006657882  0,005827804
-232,935  7,67714E-5  0  0,006501568  0,005873756
-232,2025  7,524146E-5  0  0,006362322  0,005895958
-231,47  7,363021E-5  0  0,006241354  0,005888608
-230,7375  7,18612E-5  0  0,006138721  0,005846136
-230,005  6,986947E-5  0  0,006053596  0,005763978
-229,2725  6,761699E-5  0  0,005984578  0,00563931
-228,54  6,50993E-5  0  0,005929874  0,005471371
-227,8075  6,234076E-5  0  0,005887296  0,005261227
-227,075  5,938225E-5  0  0,005854141  0,005011116
-226,3425  5,626895E-5  0  0,00582709  0,004723767
-225,61  5,304443E-5  0  0,005802262  0,004402065
-224,8775  4,975238E-5  0  0,005775484  0,004049218
-224,145  4,644196E-5  0  0,005742684  0,003669269
-223,4125  4,317028E-5  0  0,005700278  0,003267585
-222,68  3,999819E-5  0  0,005645384  0,002850934
-221,9475  3,69802E-5  0  0,005575819  0,002427024
-221,215  3,415398E-5  0  0,005489934  0,002003647
-220,4825  3,153492E-5  0  0,005386439  0,001587828
-219,75  2,91183E-5  0  0,005264335  0,00118536
-219,0175  2,68869E-5  0  0,005123034  0,0008008883
-218,285  2,481932E-5  0  0,004962574  0,0004383875
-217,5525  2,289521E-5  0  0,004783814  0,0001016625
-216,82  2,109619E-5  0  0,004588459  -0,000205505
-216,0875  1,940475E-5  0  0,004378883  -0,0004797151
-215,355  1,780385E-5  0  0,00415781  -0,0007186531
-214,6225  1,627877E-5  0  0,003927994  -0,0009217552
-213,89  1,482031E-5  0  0,003692049  -0,001090454
-213,1575  1,342713E-5  0  0,003452468  -0,001227844
-212,425  1,210558E-5  0  0,003211779  -0,001337929
-211,6925  1,086703E-5  0  0,002972695  -0,001424819
-210,96  9,72426E-6  0  0,002738134  -0,001492275
-210,2275  8,688524E-6  0  0,002511042  -0,001543759
-209,495  7,768343E-6  0  0,00229411  -0,001582847
-208,7625  6,969793E-6  0  0,002089481  -0,001613648
-208,03  6,297184E-6  0  0,001898617  -0,001640864
-207,2975  5,753183E-6  0  0,001722345  -0,001669344
-206,565  5,338129E-6  0  0,001561048  -0,001703308
-205,8325  5,049008E-6  0  0,001414869  -0,00174561
-205,1  4,878904E-6  0  0,001283794  -0,001797436
-204,3675  4,817535E-6  0  0,001167588  -0,001858567
-203,635  4,852999E-6  0  0,001065624  -0,001928068
-202,9025  4,974055E-6  0  0,0009767372  -0,002005004
-202,17  5,171751E-6  0  0,0008992344  -0,00208881
-201,4375  5,439362E-6  0  0,0008310852  -0,002179142
-200,705  5,770486E-6  0  0,0007702438  -0,002275348
-199,9725  6,156308E-6  0  0,0007149641  -0,002375949
-199,24  6,583653E-6  0  0,0006639814  -0,002478464
-198,5075  7,035204E-6  0  0,0006165047  -0,002579753
-197,775  7,492039E-6  0  0,0005720679  -0,00267671
-197,0425  7,937138E-6  0  0,0005303532  -0,002766923
-196,31  8,35766E-6  0  0,0004911017  -0,002848943
-195,5775  8,744396E-6  0  0,0004541529  -0,00292201
-194,845  9,088616E-6  0  0,0004195643  -0,002985395
-194,1125  9,378305E-6  0  0,0003876999  -0,003037761
-193,38  9,596407E-6  0  0,0003591849  -0,003076913
-192,6475  9,722625E-6  0  0,0003346969  -0,003100097
-191,915  9,738249E-6  0  0,0003146624  -0,003104712
-191,1825  9,631517E-6  0  0,0002989837  -0,003089033
-190,45  9,400596E-6  0  0,00028692  -0,003052585
-189,7175  9,052746E-6  0  0,0002771645  -0,002995985
-188,985  8,600692E-6  0  0,0002680677  -0,002920416
-188,2525  8,058869E-6  0  0,0002578892  -0,002827077
-187,52  7,441988E-6  0  0,0002449623  -0,00271698
-186,7875  6,766439E-6  0  0,0002277239  -0,002591251
-186,055  6,052928E-6  0  0,0002046524  -0,002451743
-185,3225  5,327782E-6  0  0,000174214  -0,002301615
-184,59  4,621242E-6  0  0,0001349121  -0,00214547
-183,8575  3,96312E-6  0  8,546748E-5  -0,001988923
-183,125  3,377955E-6  0  2,506604E-5  -0,00183775
-182,3925  2,881983E-6  0  -4,644231E-5  -0,001697005
-181,66  2,482977E-6  0  -0,000128503  -0,001570498
-180,9275  2,182374E-6  0  -0,0002200096  -0,001460811
-180,195  1,978265E-6  0  -0,0003195923  -0,001369717
-179,4625  1,867883E-6  0  -0,0004259202  -0,001298644
-178,73  1,848919E-6  0  -0,0005378979  -0,001248833
-177,9975  1,9196E-6  0  -0,0006547007  -0,001221051
-177,265  2,077898E-6  0  -0,0007756784  -0,001214998
-176,5325  2,320354E-6  0  -0,0009002216  -0,001228802
-175,8  2,641079E-6  0  -0,001027682  -0,001258948
-175,0675  3,031577E-6  0  -0,001157381  -0,001300787
-174,335  3,481699E-6  0  -0,001288668  -0,001349457
-173,6025  3,98132E-6  0  -0,001420932  -0,001400812
-172,87  4,521551E-6  0  -0,00155348  -0,001451982
-172,1375  5,094296E-6  0  -0,001685273  -0,001501383
-171,405  5,689952E-6  0  -0,001814573  -0,001548314
-170,6725  6,294332E-6  0  -0,001938623  -0,001592506
-169,94  6,886644E-6  0  -0,002053477  -0,001633976
-169,2075  7,43995E-6  0  -0,002154035  -0,001673344
-168,475  7,924361E-6  0  -0,002234253  -0,001712447
-167,7425  8,311986E-6  0  -0,002287429  -0,001754895
-167,01  8,582317E-6  0  -0,002306499  -0,001806206
-166,2775  8,727483E-6  0  -0,002284267  -0,001873395
-165,545  8,758043E-6  0  -0,002213616  -0,001964165
-164,8125  8,710608E-6  0  -0,002087748  -0,002086125
-164,08  8,65814E-6  0  -0,001900514  -0,002246372
-163,3475  8,722579E-6  0  -0,001646841  -0,002451631
-162,615  9,088196E-6  0  -0,001323175  -0,002708764
-161,8825  1,001323E-5  0  -0,0009278345  -0,003025286
-161,15  1,183729E-5  0  -0,0004611928  -0,003409485
-160,4175  1,498248E-5  0  7,436395E-5  -0,003870006
-159,685  1,994757E-5  0  0,0006746359  -0,004415024
-158,9525  2,729574E-5  0  0,001333877  -0,005051387
-158,22  3,763797E-5  0  0,002045032  -0,0057841
-157,4875  5,161473E-5  0  0,0027999  -0,00661629
-156,755  6,987808E-5  0  0,003589249  -0,007549527
-156,0225  9,307332E-5  0  0,004402949  -0,008584134
-155,29  0,0001218161  4,385653  0,005230181  -0,00971912
-154,5575  0,0001566587  4,397353  0,006059729  -0,01095164
-153,825  0,000198042  4,402806  0,006880298  -0,01227613
-153,0925  0,0002462344  4,403453  0,00768075  -0,01368358
-152,36  0,0003012686  4,400439  0,008450188  -0,01516123
-151,6275  0,0003628882  4,394659  0,009177849  -0,01669297
-150,895  0,0004305166  4,386775  0,009852884  -0,01826027
-150,1625  0,0005032476  4,377248  0,01046411  -0,01984313
-149,43  0,000579852  4,366363  0,01099984  -0,02142091
-148,6975  0,000658791  4,354277  0,01144788  -0,02297253
-147,965  0,0007382325  4,341042  0,01179557  -0,02447646
-147,2325  0,0008160836  4,326636  0,01202995  -0,02591069
-146,5  0,0008900562  4,310968  0,01213784  -0,02725306
-145,7675  0,0009577791  4,293869  0,01210593  -0,02848202
-145,035  0,001016955  4,275084  0,01192081  -0,02957785
-144,3025  0,001065538  4,254258  0,0115691  -0,03052367
-143,57  0,001101899  4,230933  0,0110377  -0,03130605
-142,8375  0,001124951  4,204548  0,01031417  -0,03191503
-142,105  0,00113423  4,174439  0,009387177  -0,03234363
-141,3725  0,00112994  4,139837  0,008247004  -0,03258722
-140,64  0,001112995  4,099862  0,006885863  -0,03264321
-139,9075  0,001085049  4,05351  0,005298132  -0,0325112
-139,175  0,00104853  3,999659  0,003480437  -0,03219342
-138,4425  0,001006637  3,937106  0,001431689  -0,03169522
-137,71  0,0009632831  3,864677  -0,0008468713  -0,03102525
-136,9775  0,0009229762  3,781421  -0,003351594  -0,03019508
-136,245  0,0008906525  3,686928  -0,006076334  -0,02921867
-135,5125  0,000871491  3,581726  -0,009012415  -0,02811169
-134,78  0,0008707372  3,467642  -0,01214871  -0,02689137
-134,0475  0,000893546  3,347937  -0,01547186  -0,0255767
-133,315  0,0009448347  3,226997  -0,01896653  -0,02418896
-132,5825  0,001029127  3,109576  -0,02261567  -0,02275211
-131,85  0,001150376  2,999874  -0,02640071  -0,02129269
-131,1175  0,001311764  2,900857  -0,03030146  -0,01983898
-130,385  0,001515501  2,814041  -0,03429598  -0,01841974
-129,6525  0,00176265  2,739697  -0,03836024  -0,0170629
-128,92  0,002052982  2,677235  -0,04246783  -0,01579448
-128,1875  0,002384872  2,625597  -0,04658965  -0,01463816
-127,455  0,002755225  2,583557  -0,05069369  -0,01361523
-126,7225  0,003159429  2,549896  -0,05474491  -0,01274457
-125,99  0,003591329  2,523498  -0,05870526  -0,01204249
-125,2575  0,004043246  2,503381  -0,06253389  -0,01152211
-124,525  0,004506064  2,488688  -0,06618755  -0,01119249
-123,7925  0,004969412  2,478684  -0,06962136  -0,01105794
-123,06  0,005421957  2,472738  -0,07278977  -0,01111785
-122,3275  0,005851797  2,470317  -0,07564779  -0,01136702
-121,595  0,006246939  2,470983  -0,07815228  -0,01179662
-120,8625  0,006595804  2,474392  -0,0802631  -0,01239516
-120,13  0,006887729  2,480278  -0,08194407  -0,01314907
-119,3975  0,007113387  2,488452  -0,08316359  -0,01404299
-118,665  0,007265146  2,498783  -0,08389492  -0,0150595
-117,9325  0,007337317  2,511191  -0,08411633  -0,016179
-117,2  0,007326349  2,525641  -0,08381105  -0,0173798
-116,4675  0,007230959  2,542153  -0,0829672  -0,01863872
-115,735  0,007052214  2,560805  -0,08157779  -0,01993185
-115,0025  0,006793562  2,581748  -0,07964058  -0,02123535
-114,27  0,00646077  2,605217  -0,07715806  -0,02252562
-113,5375  0,006061781  2,631546  -0,07413732  -0,02377896
-112,805  0,005606482  2,661178  -0,07058992  -0,0249709
-112,0725  0,005106414  2,694696  -0,06653183  -0,02607546
-111,34  0,004574456  2,732866  -0,06198341  -0,02706498
-110,6075  0,004024515  2,776724  -0,05696938  -0,02791065
-109,875  0,003471212  2,827703  -0,05151889  -0,02858349
-109,1425  0,002929559  2,887835  -0,0456654  -0,02905563
-108,41  0,0024146  2,960055  -0,03944656  -0,02930135
-107,6775  0,001941008  3,048658  -0,03290376  -0,02929762
-106,945  0,001522672  3,159921  -0,02608165  -0,02902447
-106,2125  0,001172309  3,302733  -0,01902742  -0,02846517
-105,48  0,000901143  3,488345  -0,01179003  -0,02760685
-104,7475  0,0007186747  3,726362  -0,004419293  -0,02644134
-104,015  0,0006325309  4,012938  0,003035027  -0,02496637
-103,2825  0,0006483734  4,318054  0,01052422  -0,02318651
-102,55  0,0007698433  4,597972  0,01800161  -0,02111363
-101,8175  0,0009985384  4,826879  0,02542341  -0,01876669
-101,085  0,001334027  5,004105  0,03274945  -0,01617098
-100,3525  0,001773902  5,140049  0,03994352  -0,01335728
-99,62  0,002313858  5,245663  0,04697343  -0,01036122
-98,8875  0,002947762  5,32933  0,05381068  -0,00722304
-98,155  0,00366767  5,396872  0,06042987  -0,003987564
-97,4225  0,004463806  5,452223  0,06680801  -0,0007041666
-96,69  0,005324509  5,498042  0,07292383  0,002573727
-95,9575  0,006236222  5,536143  0,07875724  0,005789587
-95,225  0,00718357  5,567786  0,08428895  0,00888501
-94,4925  0,008149572  5,593859  0,08950035  0,01180081
-93,76  0,009115971  5,614984  0,09437357  0,01447759
-93,0275  0,01006368  5,631587  0,09889167  0,01685576
-92,295  0,01097332  5,643938  0,1030391  0,01887508
-91,5625  0,01182585  5,65217  0,1068019  0,02047444
-90,83  0,01260335  5,656302  0,1101686  0,02159219
-90,0975  0,01328988  5,656257  0,1131304  0,02216734
-89,365  0,01387249  5,651877  0,1156816  0,02214159
-88,6325  0,01434215  5,642944  0,11782  0,02146167
-87,9  0,01469463  5,629192  0,1195464  0,02008173
-87,1675  0,01493112  5,610321  0,1208651  0,0179652
-86,435  0,0150586  5,586015  0,1217826  0,01508643
-85,7025  0,01508974  5,555961  0,1223072  0,01143187
-84,97  0,01504258  5,519879  0,1224482  0,007001349
-84,2375  0,01493961  5,477566  0,1222143  0,001809211
-83,505  0,01480655  5,428941  0,1216126  -0,004114729
-82,7725  0,01467066  5,374101  0,1206468  -0,01072491
-82,04  0,01455884  5,313354  0,1193158  -0,01796064
-81,3075  0,0144956  5,247242  0,1176123  -0,02574782
-80,575  0,0145014  5,176518  0,1155219  -0,0340013
-79,8425  0,01459123  5,1021  0,1130226  -0,04262767
-79,11  0,01477391  5,024983  0,1100854  -0,0515278
-78,3775  0,0150519  4,946153  0,1066755  -0,06059902
-77,645  0,01542166  4,866493  0,1027542  -0,0697368
-76,9125  0,01587454  4,786716  0,09828208  -0,07883639
-76,18  0,016398  4,707334  0,09322091  -0,08779442
-75,4475  0,01697706  4,628646  0,08753708  -0,09651075
-74,715  0,017596  4,550763  0,08120373  -0,1048902
-73,9825  0,01823978  4,473645  0,07420273  -0,1128439
